time_in_seconds;cap_sensor;licht;temperatur
86911;1742.271118164062;2399.047607421875;984.761962890625
86929;1746.300415039062;2400.659423828125;988.791259765625
86947;1742.271118164062;2395.018310546875;1002.490905761719
86964;1748.718017578125;2399.853515625000;989.597106933594
86982;1728.571533203125;2399.853515625000;992.820556640625
87000;1739.853515625000;2400.659423828125;992.820556640625
87017;1747.106323242188;2399.853515625000;991.208801269531
87035;1750.329711914062;2394.212402343750;1002.490905761719
87053;1749.523925781250;2399.853515625000;996.849853515625
87070;1739.047729492188;2398.241699218750;992.014709472656
87088;1739.853515625000;2399.853515625000;1004.102600097656
87106;1733.406738281250;2396.630126953125;1003.296752929688
87123;1739.853515625000;2398.241699218750;989.597106933594
87141;1726.153930664062;2394.212402343750;999.267456054688
87159;1750.329711914062;2398.241699218750;990.402954101562
87176;1751.941528320312;2399.047607421875;1000.879150390625
87194;1730.183227539062;2399.047607421875;1004.102600097656
87212;1740.659423828125;2179.853515625000;1000.879150390625
87229;1735.824218750000;2110.549560546875;996.849853515625
87247;1737.436035156250;2079.926757812500;986.373657226562
87265;1729.377441406250;858.241821289062;995.238159179688
87282;1741.465332031250;865.494567871094;983.150207519531
87300;1729.377441406250;867.912109375000;987.179504394531
87318;1745.494628906250;867.106262207031;998.461547851562
87335;1739.853515625000;868.718017578125;996.849853515625
87353;1739.047729492188;869.523864746094;1001.684997558594
87371;1735.018432617188;871.135559082031;985.567810058594
87388;1746.300415039062;1757.582519531250;995.238159179688
87406;1736.630126953125;1760.805908203125;1004.102600097656
87424;1740.659423828125;1766.447021484375;992.014709472656
87441;1730.989135742188;1761.611816406250;1004.102600097656
87459;1730.183227539062;1766.447021484375;1004.908447265625
87477;1750.329711914062;1766.447021484375;997.655700683594
87494;1739.853515625000;1768.864501953125;984.761962890625
87512;1730.989135742188;1771.282104492188;985.567810058594
87530;1739.047729492188;1770.476318359375;1002.490905761719
87547;1740.659423828125;1771.282104492188;989.597106933594
87565;1730.183227539062;1768.864501953125;999.267456054688
87583;1739.853515625000;1768.058715820312;1004.102600097656
87600;1742.271118164062;1776.117309570312;1004.102600097656
87618;1735.824218750000;1772.088012695312;1002.490905761719
87636;1750.329711914062;1806.739990234375;992.820556640625
87653;1730.183227539062;1803.516601562500;1004.908447265625
87671;1743.882934570312;1809.963500976562;1003.296752929688
87689;1735.018432617188;1813.186889648438;984.761962890625
87706;1749.523925781250;1806.739990234375;1004.908447265625
87724;1725.348022460938;1812.380981445312;984.761962890625
87742;1742.271118164062;1809.157592773438;1003.296752929688
87759;1731.794921875000;1810.769287109375;997.655700683594
87777;1731.794921875000;1811.575195312500;979.926757812500
87795;1738.241821289062;1812.380981445312;996.044006347656
87812;1733.406738281250;1809.963500976562;991.208801269531
87830;1727.765625000000;1813.992797851562;977.509216308594
87848;1722.124633789062;1809.963500976562;992.014709472656
87865;1736.630126953125;1813.992797851562;980.732666015625
87883;1732.600830078125;1809.157592773438;990.402954101562
87901;1735.018432617188;1817.216186523438;991.208801269531
87918;1727.765625000000;1812.380981445312;978.315063476562
87936;1738.241821289062;1816.410400390625;968.644714355469
87954;1726.959838867188;1814.798583984375;984.761962890625
87971;1724.542236328125;1815.604492187500;987.179504394531
87989;1732.600830078125;1826.886474609375;982.344360351562
88007;1735.824218750000;1818.827880859375;967.838867187500
88024;1738.241821289062;1811.575195312500;970.256469726562
88042;1746.300415039062;1818.022094726562;975.897460937500
88060;1740.659423828125;1816.410400390625;983.956054687500
88077;1743.882934570312;1814.798583984375;979.926757812500
88095;1741.465332031250;1819.633789062500;971.062316894531
88113;1738.241821289062;1814.798583984375;983.150207519531
88130;1736.630126953125;1818.827880859375;971.062316894531
88148;1734.212524414062;1821.245483398438;968.644714355469
88166;1741.465332031250;1822.857177734375;966.227172851562
88183;1739.853515625000;1819.633789062500;984.761962890625
88201;1734.212524414062;1821.245483398438;982.344360351562
88219;1743.882934570312;1819.633789062500;983.956054687500
88236;1739.853515625000;1822.051391601562;971.062316894531
88254;1729.377441406250;1819.633789062500;975.897460937500
88272;1744.688720703125;1822.051391601562;967.838867187500
88289;1735.018432617188;1820.439697265625;991.208801269531
88307;1735.018432617188;1821.245483398438;975.897460937500
88325;1737.436035156250;1820.439697265625;985.567810058594
88342;1731.794921875000;1823.663085937500;989.597106933594
88360;1739.853515625000;1824.468994140625;976.703308105469
88378;1730.989135742188;1823.663085937500;990.402954101562
88395;1746.300415039062;1826.886474609375;979.120910644531
88413;1738.241821289062;1826.886474609375;996.044006347656
88431;1746.300415039062;1826.080688476562;993.626403808594
88448;1734.212524414062;1822.857177734375;995.238159179688
88466;1731.794921875000;1822.051391601562;990.402954101562
88484;1737.436035156250;1821.245483398438;996.849853515625
88501;1744.688720703125;1826.080688476562;979.926757812500
88519;1747.106323242188;1825.274780273438;998.461547851562
88537;1746.300415039062;1824.468994140625;996.044006347656
88554;1739.853515625000;1822.857177734375;996.849853515625
88572;1736.630126953125;1826.886474609375;996.044006347656
88590;1747.912231445312;1823.663085937500;997.655700683594
88608;1734.212524414062;1822.051391601562;992.820556640625
88625;1749.523925781250;1828.498291015625;996.849853515625
88643;1743.882934570312;1826.886474609375;983.956054687500
88661;1744.688720703125;1824.468994140625;997.655700683594
88678;1739.853515625000;1828.498291015625;983.956054687500
88696;1735.824218750000;1826.886474609375;971.062316894531
88714;1745.494628906250;1824.468994140625;1002.490905761719
88731;1738.241821289062;1823.663085937500;1006.520202636719
88749;1751.135620117188;1826.080688476562;996.044006347656
88767;1728.571533203125;1826.886474609375;1001.684997558594
88784;1745.494628906250;1825.274780273438;989.597106933594
88802;1750.329711914062;1830.109985351562;988.791259765625
88820;1739.853515625000;1829.304077148438;1002.490905761719
88837;1750.329711914062;1828.498291015625;998.461547851562
88855;1736.630126953125;1830.109985351562;987.985412597656
88873;1743.882934570312;1827.692382812500;1004.102600097656
88890;1744.688720703125;1827.692382812500;998.461547851562
88908;1736.630126953125;1830.915893554688;988.791259765625
88926;1753.553222656250;1830.109985351562;990.402954101562
88943;1729.377441406250;1828.498291015625;994.432250976562
88961;1743.882934570312;1828.498291015625;1005.714294433594
88979;1727.765625000000;1826.886474609375;1004.102600097656
88996;1751.941528320312;1827.692382812500;1004.908447265625
89014;1737.436035156250;1824.468994140625;988.791259765625
89032;1728.571533203125;1830.109985351562;993.626403808594
89049;1732.600830078125;1822.857177734375;942.051330566406
89067;1751.135620117188;2375.677734375000;988.791259765625
89085;1730.989135742188;2374.871826171875;1003.296752929688
89102;1745.494628906250;2378.095214843750;997.655700683594
89120;1739.853515625000;2375.677734375000;1000.073303222656
89138;1755.164916992188;2313.626464843750;1007.326049804688
89155;1754.359008789062;1781.758300781250;995.238159179688
89173;1724.542236328125;1778.534912109375;1001.684997558594
89191;1745.494628906250;1772.893920898438;1008.937744140625
89208;1751.135620117188;1775.311401367188;998.461547851562
89226;1739.047729492188;1774.505615234375;1009.743652343750
89244;1734.212524414062;1775.311401367188;1000.879150390625
89261;1726.959838867188;1775.311401367188;1000.879150390625
89279;1745.494628906250;1778.534912109375;988.791259765625
89297;1733.406738281250;1777.729003906250;987.985412597656
89314;1739.047729492188;1775.311401367188;1000.879150390625
89332;1739.047729492188;1777.729003906250;996.044006347656
89350;1753.553222656250;1775.311401367188;1008.937744140625
89367;1744.688720703125;1778.534912109375;1002.490905761719
89385;1741.465332031250;1779.340698242188;1008.937744140625
89403;1737.436035156250;1779.340698242188;1005.714294433594
89420;1748.718017578125;1779.340698242188;1010.549499511719
89438;1734.212524414062;1779.340698242188;1000.879150390625
89456;1753.553222656250;1780.146606445312;1004.908447265625
89473;1737.436035156250;1777.729003906250;1008.937744140625
89491;1734.212524414062;1784.175903320312;996.044006347656
89509;1752.747314453125;1780.146606445312;1008.131896972656
89526;1730.183227539062;1784.175903320312;992.014709472656
89544;1745.494628906250;1781.758300781250;1001.684997558594
89562;1739.047729492188;1781.758300781250;1004.908447265625
89579;1726.959838867188;1780.146606445312;1004.102600097656
89597;1731.794921875000;1783.369995117188;993.626403808594
89615;1740.659423828125;1780.146606445312;1008.937744140625
89632;1730.183227539062;1781.758300781250;1001.684997558594
89650;1731.794921875000;1782.564208984375;1008.937744140625
89668;1735.018432617188;1781.758300781250;993.626403808594
89685;1739.047729492188;1780.952514648438;1003.296752929688
89703;1729.377441406250;1782.564208984375;1004.908447265625
89721;1737.436035156250;1784.175903320312;993.626403808594
89738;1732.600830078125;1783.369995117188;1001.684997558594
89756;1739.047729492188;1783.369995117188;1002.490905761719
89774;1741.465332031250;1784.175903320312;995.238159179688
89791;1729.377441406250;1780.952514648438;1005.714294433594
89809;1750.329711914062;1781.758300781250;1005.714294433594
89827;1742.271118164062;1785.787597656250;994.432250976562
89844;1740.659423828125;1779.340698242188;1008.937744140625
89862;1746.300415039062;1784.175903320312;1012.161193847656
89880;1729.377441406250;1784.981811523438;993.626403808594
89897;1745.494628906250;1781.758300781250;1007.326049804688
89915;1737.436035156250;1782.564208984375;1005.714294433594
89933;1738.241821289062;1781.758300781250;1007.326049804688
89950;1736.630126953125;1779.340698242188;1009.743652343750
89968;1749.523925781250;1784.175903320312;1008.937744140625
89986;1753.553222656250;1786.593505859375;996.849853515625
90003;1746.300415039062;1784.175903320312;993.626403808594
90021;1738.241821289062;1781.758300781250;1004.908447265625
90039;1743.882934570312;1783.369995117188;1008.131896972656
90056;1737.436035156250;1788.205200195312;998.461547851562
90074;1743.077026367188;1782.564208984375;1011.355346679688
90092;1740.659423828125;1781.758300781250;1000.073303222656
90109;1751.941528320312;1780.952514648438;1000.073303222656
90127;1736.630126953125;1787.399414062500;990.402954101562
90145;1741.465332031250;1781.758300781250;1006.520202636719
90162;1746.300415039062;1781.758300781250;1004.908447265625
90180;1739.853515625000;1785.787597656250;994.432250976562
90198;1735.018432617188;1782.564208984375;993.626403808594
90215;1731.794921875000;1784.981811523438;992.014709472656
90233;1737.436035156250;1786.593505859375;987.985412597656
90251;1730.183227539062;1788.205200195312;998.461547851562
90268;1747.912231445312;1783.369995117188;1003.296752929688
90286;1755.970825195312;1784.981811523438;992.014709472656
90304;1745.494628906250;1781.758300781250;1004.908447265625
90321;1743.882934570312;1773.699707031250;1012.161193847656
90339;1735.018432617188;1753.553222656250;991.208801269531
90357;1751.135620117188;1714.871948242188;1011.355346679688
90374;1745.494628906250;1722.124633789062;992.820556640625
90392;1731.794921875000;1734.212524414062;1004.908447265625
90410;1746.300415039062;1737.436035156250;1012.161193847656
90427;1743.882934570312;1737.436035156250;1011.355346679688
90445;1742.271118164062;1754.359008789062;1004.102600097656
90463;1735.824218750000;1751.941528320312;997.655700683594
90480;1745.494628906250;1756.776611328125;1002.490905761719
90498;1739.047729492188;1741.465332031250;1002.490905761719
90516;1735.018432617188;1744.688720703125;1003.296752929688
90533;1739.047729492188;1748.718017578125;995.238159179688
90551;1755.164916992188;1743.882934570312;1002.490905761719
90569;1736.630126953125;1743.077026367188;998.461547851562
90586;1740.659423828125;1745.494628906250;1011.355346679688
90604;1756.776611328125;1749.523925781250;1006.520202636719
90622;1747.106323242188;1751.135620117188;1012.161193847656
90639;1745.494628906250;1747.106323242188;1005.714294433594
90657;1734.212524414062;1740.659423828125;1008.131896972656
90675;1729.377441406250;1780.146606445312;993.626403808594
90692;1743.077026367188;1753.553222656250;1008.131896972656
90710;1740.659423828125;1751.941528320312;1008.131896972656
90728;1743.077026367188;1758.388427734375;996.044006347656
90745;1745.494628906250;1789.011108398438;1010.549499511719
90763;1753.553222656250;1778.534912109375;1005.714294433594
90781;1738.241821289062;1766.447021484375;1009.743652343750
90798;1739.047729492188;1752.747314453125;1008.131896972656
90816;1745.494628906250;1753.553222656250;994.432250976562
90834;1751.135620117188;1755.970825195312;1006.520202636719
90851;1728.571533203125;1750.329711914062;994.432250976562
90869;1729.377441406250;1751.941528320312;1008.131896972656
90887;1731.794921875000;1755.164916992188;1015.384643554688
90904;1747.106323242188;1751.941528320312;1008.131896972656
90922;1733.406738281250;1758.388427734375;1000.073303222656
90940;1740.659423828125;1755.164916992188;996.044006347656
90957;1748.718017578125;1743.077026367188;1009.743652343750
90975;1732.600830078125;1725.348022460938;1003.296752929688
90993;1751.941528320312;1749.523925781250;993.626403808594
91010;1733.406738281250;1767.252807617188;1007.326049804688
91028;1733.406738281250;1746.300415039062;990.402954101562
91046;1722.930541992188;1762.417724609375;1005.714294433594
91063;1739.047729492188;1738.241821289062;1004.908447265625
91081;1749.523925781250;1746.300415039062;994.432250976562
91099;1738.241821289062;1751.135620117188;1004.102600097656
91116;1739.853515625000;1746.300415039062;1005.714294433594
91134;1740.659423828125;1787.399414062500;990.402954101562
91152;1753.553222656250;1789.816894531250;1003.296752929688
91169;1738.241821289062;1790.622802734375;1008.131896972656
91187;1737.436035156250;1789.011108398438;996.849853515625
91205;1738.241821289062;1789.011108398438;989.597106933594
91222;1739.047729492188;1778.534912109375;1008.131896972656
91240;1737.436035156250;1784.175903320312;1006.520202636719
91258;1754.359008789062;1772.088012695312;1008.131896972656
91275;1747.106323242188;1753.553222656250;996.044006347656
91293;1720.512939453125;1753.553222656250;992.820556640625
91311;1746.300415039062;1751.941528320312;989.597106933594
91328;1757.582519531250;1760.000122070312;1001.684997558594
91346;1764.029418945312;1764.029418945312;996.044006347656
91364;1743.077026367188;1764.029418945312;1007.326049804688
91381;1751.135620117188;1764.029418945312;1008.937744140625
91399;1749.523925781250;1779.340698242188;1010.549499511719
91417;1739.853515625000;1780.146606445312;1008.937744140625
91434;1751.135620117188;1780.146606445312;1014.578796386719
91452;1739.047729492188;1781.758300781250;992.820556640625
91470;1742.271118164062;1779.340698242188;1008.131896972656
91487;1750.329711914062;1777.729003906250;1008.937744140625
91505;1741.465332031250;1782.564208984375;1000.073303222656
91523;1754.359008789062;1776.117309570312;1009.743652343750
91540;1742.271118164062;1784.175903320312;1001.684997558594
91558;1735.824218750000;1778.534912109375;1008.937744140625
91576;1750.329711914062;1776.923217773438;1011.355346679688
91593;1742.271118164062;1783.369995117188;996.849853515625
91611;1737.436035156250;1777.729003906250;1010.549499511719
91629;1748.718017578125;1783.369995117188;998.461547851562
91646;1743.077026367188;1783.369995117188;993.626403808594
91664;1733.406738281250;1789.011108398438;1010.549499511719
91682;1743.882934570312;1783.369995117188;1008.937744140625
91699;1737.436035156250;1785.787597656250;1021.025695800781
91717;1738.241821289062;1776.117309570312;1009.743652343750
91735;1741.465332031250;1776.117309570312;1012.967041015625
91752;1739.047729492188;1775.311401367188;996.849853515625
91770;1741.465332031250;1774.505615234375;1010.549499511719
91788;1755.164916992188;1772.088012695312;1009.743652343750
91805;1739.853515625000;1779.340698242188;1000.073303222656
91823;1746.300415039062;1776.117309570312;992.014709472656
91841;1742.271118164062;1776.923217773438;992.014709472656
91858;1752.747314453125;1774.505615234375;1005.714294433594
91876;1730.183227539062;1772.088012695312;1003.296752929688
91894;1735.824218750000;1774.505615234375;994.432250976562
91911;1737.436035156250;1772.893920898438;1000.879150390625
91929;1737.436035156250;1776.117309570312;996.044006347656
91947;1747.106323242188;1784.981811523438;1011.355346679688
91964;1733.406738281250;1789.011108398438;992.820556640625
91982;1752.747314453125;1773.699707031250;1012.161193847656
92000;1749.523925781250;1776.923217773438;1000.879150390625
92017;1743.077026367188;1791.428710937500;996.849853515625
92035;1733.406738281250;1777.729003906250;995.238159179688
92053;1737.436035156250;1780.952514648438;1008.937744140625
92070;1749.523925781250;1772.893920898438;1012.161193847656
92088;1741.465332031250;1793.040405273438;1008.131896972656
92106;1736.630126953125;1770.476318359375;1008.131896972656
92123;1738.241821289062;1772.893920898438;1006.520202636719
92141;1751.941528320312;1776.923217773438;1008.131896972656
92159;1748.718017578125;1775.311401367188;997.655700683594
92176;1743.077026367188;826.007385253906;975.897460937500
92194;1733.406738281250;830.036682128906;991.208801269531
92212;1743.077026367188;829.230834960938;1000.073303222656
92229;1746.300415039062;826.813232421875;1002.490905761719
92247;1740.659423828125;826.813232421875;1002.490905761719
92265;1742.271118164062;826.813232421875;1003.296752929688
92282;1739.853515625000;826.813232421875;995.238159179688
92300;1730.183227539062;827.619079589844;1007.326049804688
92318;1730.989135742188;835.677734375000;988.791259765625
92335;1751.135620117188;834.065979003906;996.044006347656
92353;1736.630126953125;829.230834960938;1006.520202636719
92371;1753.553222656250;829.230834960938;1001.684997558594
92388;1730.989135742188;833.260131835938;1012.967041015625
92406;1743.077026367188;833.260131835938;1006.520202636719
92424;1744.688720703125;833.260131835938;999.267456054688
92441;1743.077026367188;833.260131835938;1005.714294433594
92459;1747.106323242188;831.648376464844;1008.131896972656
92477;1739.047729492188;836.483581542969;995.238159179688
92494;1742.271118164062;837.289428710938;996.044006347656
92512;1749.523925781250;835.677734375000;992.820556640625
92530;1747.912231445312;834.871826171875;1004.908447265625
92547;1730.989135742188;830.842529296875;1007.326049804688
92565;1735.824218750000;829.230834960938;993.626403808594
92583;1747.912231445312;830.036682128906;1007.326049804688
92600;1743.077026367188;1350.622802734375;1008.131896972656
92618;1753.553222656250;961.391967773438;995.238159179688
92636;1734.212524414062;956.556823730469;1004.908447265625
92653;1735.824218750000;958.168518066406;992.820556640625
92671;1734.212524414062;957.362670898438;1009.743652343750
92689;1743.882934570312;959.780273437500;997.655700683594
92706;1736.630126953125;957.362670898438;1012.161193847656
92724;1736.630126953125;961.391967773438;997.655700683594
92742;1743.077026367188;957.362670898438;993.626403808594
92759;1729.377441406250;958.168518066406;1004.908447265625
92777;1745.494628906250;957.362670898438;991.208801269531
92795;1747.912231445312;958.168518066406;991.208801269531
92812;1730.989135742188;958.168518066406;1008.131896972656
92830;1739.853515625000;956.556823730469;1010.549499511719
92848;1739.853515625000;958.168518066406;1003.296752929688
92865;1747.106323242188;964.615417480469;1008.937744140625
92883;1735.018432617188;958.974426269531;995.238159179688
92901;1747.106323242188;960.586120605469;995.238159179688
92918;1743.882934570312;960.586120605469;997.655700683594
92936;1740.659423828125;959.780273437500;997.655700683594
92954;1743.882934570312;957.362670898438;1003.296752929688
92971;1737.436035156250;963.809570312500;1005.714294433594
92989;1735.018432617188;958.168518066406;998.461547851562
93007;1740.659423828125;960.586120605469;991.208801269531
93024;1737.436035156250;959.780273437500;1008.937744140625
93042;1739.853515625000;957.362670898438;1013.772949218750
93060;1735.824218750000;957.362670898438;1005.714294433594
93077;1739.853515625000;961.391967773438;992.820556640625
93095;1746.300415039062;957.362670898438;1007.326049804688
93113;1749.523925781250;958.168518066406;1010.549499511719
93130;1740.659423828125;952.527526855469;1008.131896972656
93148;1726.153930664062;957.362670898438;1010.549499511719
93166;1741.465332031250;963.809570312500;1010.549499511719
93183;1736.630126953125;960.586120605469;999.267456054688
93201;1730.183227539062;958.974426269531;999.267456054688
93219;1735.824218750000;958.168518066406;992.820556640625
93236;1736.630126953125;958.974426269531;1007.326049804688
93254;1736.630126953125;955.750976562500;1008.937744140625
93272;1732.600830078125;967.033020019531;992.014709472656
93289;1753.553222656250;959.780273437500;1008.937744140625
93307;1757.582519531250;963.809570312500;1012.967041015625
93325;1745.494628906250;955.750976562500;1016.190490722656
93342;1740.659423828125;958.974426269531;1010.549499511719
93360;1729.377441406250;959.780273437500;1008.131896972656
93378;1757.582519531250;962.197814941406;999.267456054688
93395;1745.494628906250;963.809570312500;996.849853515625
93413;1739.853515625000;961.391967773438;992.014709472656
93431;1735.824218750000;956.556823730469;1008.131896972656
93448;1747.106323242188;963.003723144531;996.044006347656
93466;1751.135620117188;1479.560546875000;1007.326049804688
93484;1744.688720703125;1484.395751953125;1012.161193847656
93501;1743.882934570312;1486.813354492188;1025.054931640625
93519;1749.523925781250;1490.842651367188;995.238159179688
93537;1739.853515625000;1483.589843750000;1012.161193847656
93554;1756.776611328125;1484.395751953125;1012.967041015625
93572;1742.271118164062;1481.978149414062;1016.996398925781
93590;1751.135620117188;1487.619140625000;998.461547851562
93607;1742.271118164062;1488.425048828125;1008.131896972656
93625;1742.271118164062;1483.589843750000;1003.296752929688
93643;1742.271118164062;1487.619140625000;1006.520202636719
93660;1744.688720703125;1493.260131835938;1004.102600097656
93678;1751.135620117188;1488.425048828125;996.044006347656
93696;1738.241821289062;1495.677734375000;1007.326049804688
93713;1743.077026367188;1486.007446289062;992.014709472656
93731;1746.300415039062;1498.095336914062;993.626403808594
93749;1747.912231445312;1500.512939453125;997.655700683594
93766;1736.630126953125;1496.483642578125;1011.355346679688
93784;1749.523925781250;1485.201538085938;995.238159179688
93802;1739.047729492188;1585.934204101562;1012.161193847656
93819;1754.359008789062;1612.527587890625;996.044006347656
93837;1753.553222656250;1607.692382812500;1008.937744140625
93855;1745.494628906250;1616.556884765625;1008.131896972656
93872;1754.359008789062;1613.333374023438;1016.996398925781
93890;1755.164916992188;1621.392089843750;1013.772949218750
93908;1730.183227539062;1626.227172851562;1004.908447265625
93925;1736.630126953125;1634.285766601562;998.461547851562
93943;1745.494628906250;1736.630126953125;1008.937744140625
93961;1739.853515625000;1743.077026367188;997.655700683594
93978;1750.329711914062;1722.930541992188;1014.578796386719
93996;1745.494628906250;1747.912231445312;1010.549499511719
94014;1747.912231445312;1748.718017578125;1012.161193847656
94031;1733.406738281250;1750.329711914062;1012.967041015625
94049;1751.135620117188;1744.688720703125;1008.937744140625
94067;1743.077026367188;1747.106323242188;1013.772949218750
94084;1733.406738281250;1751.941528320312;998.461547851562
94102;1717.289428710938;1753.553222656250;1009.743652343750
94120;1749.523925781250;1749.523925781250;1013.772949218750
94137;1737.436035156250;1751.135620117188;1001.684997558594
94155;1743.882934570312;1747.106323242188;1008.131896972656
94173;1746.300415039062;1751.941528320312;980.732666015625
94190;1739.047729492188;1742.271118164062;1011.355346679688
94208;1751.941528320312;1752.747314453125;1010.549499511719
94226;1745.494628906250;1752.747314453125;1009.743652343750
94243;1757.582519531250;1748.718017578125;1011.355346679688
94261;1747.106323242188;1750.329711914062;996.849853515625
94279;1737.436035156250;1739.853515625000;997.655700683594
94296;1747.912231445312;1749.523925781250;1000.879150390625
94314;1743.882934570312;1745.494628906250;1007.326049804688
94332;1746.300415039062;1744.688720703125;1004.908447265625
94349;1739.047729492188;1755.164916992188;1010.549499511719
94367;1749.523925781250;1756.776611328125;1005.714294433594
94385;1746.300415039062;1755.164916992188;997.655700683594
94402;1744.688720703125;1751.941528320312;1010.549499511719
94420;1748.718017578125;1753.553222656250;1005.714294433594
94438;1740.659423828125;1745.494628906250;1009.743652343750
94455;1741.465332031250;1743.882934570312;996.849853515625
94473;1741.465332031250;1750.329711914062;995.238159179688
94491;1737.436035156250;1754.359008789062;1011.355346679688
94508;1748.718017578125;1753.553222656250;1001.684997558594
94526;1749.523925781250;1755.970825195312;1008.937744140625
94544;1739.853515625000;1753.553222656250;1008.937744140625
94561;1738.241821289062;1753.553222656250;990.402954101562
94579;1746.300415039062;1747.106323242188;1012.967041015625
94597;1743.077026367188;1744.688720703125;1000.879150390625
94614;1754.359008789062;1739.853515625000;1011.355346679688
94632;1739.047729492188;1753.553222656250;1000.073303222656
94650;1725.348022460938;1749.523925781250;999.267456054688
94667;1745.494628906250;1752.747314453125;1009.743652343750
94685;1743.077026367188;1746.300415039062;1013.772949218750
94703;1742.271118164062;1746.300415039062;1010.549499511719
94720;1756.776611328125;1734.212524414062;992.820556640625
94738;1735.824218750000;1755.970825195312;1009.743652343750
94756;1738.241821289062;1754.359008789062;1008.937744140625
94773;1736.630126953125;1755.970825195312;1006.520202636719
94791;1743.077026367188;1756.776611328125;1006.520202636719
94809;1747.912231445312;1752.747314453125;1008.131896972656
94826;1755.970825195312;1744.688720703125;1007.326049804688
94844;1747.912231445312;1725.348022460938;1010.549499511719
94862;1740.659423828125;1740.659423828125;1008.937744140625
94879;1734.212524414062;1743.077026367188;997.655700683594
94897;1747.106323242188;1747.106323242188;1004.102600097656
94915;1739.853515625000;1738.241821289062;1015.384643554688
94932;1741.465332031250;1732.600830078125;1008.131896972656
94950;1730.183227539062;1722.124633789062;1004.102600097656
94968;1745.494628906250;1735.018432617188;996.044006347656
94985;1750.329711914062;1743.077026367188;1033.919433593750
95003;1736.630126953125;1719.707031250000;1008.131896972656
95021;1749.523925781250;1741.465332031250;1014.578796386719
95038;1750.329711914062;1718.901245117188;1005.714294433594
95056;1729.377441406250;1749.523925781250;993.626403808594
95074;1742.271118164062;1746.300415039062;991.208801269531
95091;1747.106323242188;1704.395751953125;1008.131896972656
95109;1727.765625000000;1730.989135742188;1005.714294433594
95127;1746.300415039062;1746.300415039062;1010.549499511719
95144;1746.300415039062;1739.047729492188;985.567810058594
95162;1737.436035156250;1731.794921875000;1010.549499511719
95180;1732.600830078125;1707.619140625000;1004.102600097656
95197;1749.523925781250;1743.077026367188;1000.073303222656
95215;1743.077026367188;1748.718017578125;992.820556640625
95233;1735.824218750000;1719.707031250000;1005.714294433594
95250;1728.571533203125;1728.571533203125;1006.520202636719
95268;1742.271118164062;1743.077026367188;1009.743652343750
95286;1735.824218750000;1714.871948242188;1009.743652343750
95303;1749.523925781250;1702.783935546875;1003.296752929688
95321;1742.271118164062;1739.047729492188;1002.490905761719
95339;1746.300415039062;1743.077026367188;1003.296752929688
95356;1736.630126953125;1710.036743164062;993.626403808594
95374;1733.406738281250;1722.930541992188;1006.520202636719
95392;1743.882934570312;1744.688720703125;992.014709472656
95409;1744.688720703125;1717.289428710938;1004.908447265625
95427;1744.688720703125;1710.036743164062;1004.908447265625
95445;1737.436035156250;1706.007446289062;1009.743652343750
95462;1751.941528320312;1707.619140625000;1008.937744140625
95480;1737.436035156250;1707.619140625000;1006.520202636719
95498;1755.164916992188;1719.707031250000;1008.937744140625
95515;1735.018432617188;1732.600830078125;1013.772949218750
95533;1736.630126953125;1745.494628906250;992.014709472656
95551;1755.164916992188;1741.465332031250;996.849853515625
95568;1745.494628906250;1714.871948242188;1004.908447265625
95586;1725.348022460938;1711.648437500000;1007.326049804688
95604;1744.688720703125;1748.718017578125;994.432250976562
95621;1730.989135742188;1740.659423828125;1002.490905761719
95639;1739.047729492188;1722.930541992188;1005.714294433594
95657;1748.718017578125;1718.095336914062;1001.684997558594
95674;1737.436035156250;1704.395751953125;1004.908447265625
95692;1729.377441406250;1725.348022460938;1011.355346679688
95710;1739.047729492188;1708.425048828125;1009.743652343750
95727;1742.271118164062;1716.483642578125;1005.714294433594
95745;1739.047729492188;1715.677734375000;1007.326049804688
95763;1749.523925781250;1709.230834960938;1005.714294433594
95780;1735.824218750000;1734.212524414062;1010.549499511719
95798;1750.329711914062;1713.260131835938;1008.937744140625
95816;1739.853515625000;1745.494628906250;994.432250976562
95833;1731.794921875000;1712.454345703125;988.791259765625
95851;1725.348022460938;1706.813232421875;1000.879150390625
95869;1730.989135742188;1741.465332031250;1000.073303222656
95886;1732.600830078125;1706.813232421875;1007.326049804688
95904;1751.941528320312;1712.454345703125;1008.131896972656
95922;1739.047729492188;1707.619140625000;999.267456054688
95939;1747.912231445312;1727.765625000000;1004.908447265625
95957;1742.271118164062;1735.824218750000;992.820556640625
95975;1738.241821289062;1711.648437500000;993.626403808594
95992;1740.659423828125;1711.648437500000;990.402954101562
96010;1743.077026367188;1718.095336914062;996.849853515625
96028;1749.523925781250;1722.930541992188;1008.131896972656
96045;1741.465332031250;1724.542236328125;999.267456054688
96063;1739.853515625000;1718.901245117188;1000.879150390625
96081;1753.553222656250;1747.106323242188;992.820556640625
96098;1747.106323242188;1709.230834960938;994.432250976562
96116;1734.212524414062;1734.212524414062;1006.520202636719
96134;1743.077026367188;1726.959838867188;995.238159179688
96151;1736.630126953125;1703.589843750000;1010.549499511719
96169;1744.688720703125;1731.794921875000;1006.520202636719
96187;1741.465332031250;1716.483642578125;1008.131896972656
96204;1734.212524414062;1706.007446289062;1010.549499511719
96222;1743.077026367188;1730.989135742188;993.626403808594
96240;1743.077026367188;1735.018432617188;1003.296752929688
