Zeit;Cap_Dirt;Cap_Leaf;Cap_Air;Temperatur
0;240.146530151367;0.000000000000;0.000000000000;0.000000000000
61;251.428573608398;3.223443508148;0.000000000000;19.340662002563
121;229.670333862305;0.000000000000;0.000000000000;13.699634552002
181;234.505508422852;0.000000000000;0.000000000000;12.893774032593
241;240.146530151367;0.000000000000;0.000000000000;16.117216110229
301;237.728942871094;0.000000000000;0.000000000000;8.864469528198
362;253.040298461914;0.000000000000;0.000000000000;10.476191520691
422;243.369979858398;0.000000000000;0.000000000000;19.340662002563
482;251.428573608398;0.000000000000;0.000000000000;8.864469528198
542;262.710632324219;0.000000000000;0.000000000000;5.641026020050
602;245.787551879883;0.000000000000;0.000000000000;9.670331001282
662;261.098907470703;0.000000000000;0.000000000000;10.476191520691
723;263.516479492188;0.000000000000;0.000000000000;12.087912559509
783;254.652023315430;0.000000000000;0.000000000000;8.864469528198
843;254.652023315430;0.000000000000;0.000000000000;12.087912559509
903;264.322357177734;0.000000000000;0.000000000000;2.417582750320
963;261.098907470703;0.000000000000;0.000000000000;7.252747535706
1024;261.904785156250;0.000000000000;0.000000000000;1.611721754074
1084;263.516479492188;0.000000000000;0.000000000000;10.476191520691
1144;249.011001586914;0.000000000000;0.000000000000;4.029304027557
1204;253.040298461914;0.000000000000;0.000000000000;10.476191520691
1264;254.652023315430;0.000000000000;0.000000000000;4.029304027557
1324;256.263732910156;0.000000000000;0.000000000000;8.864469528198
1385;238.534805297852;0.000000000000;0.000000000000;8.864469528198
1445;244.175827026367;0.000000000000;0.000000000000;8.864469528198
1505;247.399276733398;0.000000000000;0.000000000000;5.641026020050
1565;255.457885742188;0.000000000000;0.000000000000;12.087912559509
1625;257.875457763672;0.000000000000;0.000000000000;10.476191520691
1685;244.981689453125;0.000000000000;0.000000000000;15.311355590820
1746;242.564117431641;0.000000000000;0.000000000000;6.446887016296
1806;254.652023315430;0.000000000000;0.000000000000;13.699634552002
1866;254.652023315430;0.000000000000;0.000000000000;7.252747535706
1926;254.652023315430;0.000000000000;0.000000000000;4.029304027557
1986;254.652023315430;0.000000000000;0.000000000000;8.864469528198
2047;236.923080444336;0.000000000000;0.000000000000;16.117216110229
2107;245.787551879883;0.000000000000;0.000000000000;15.311355590820
2167;237.728942871094;0.000000000000;0.000000000000;9.670331001282
2227;248.205139160156;0.000000000000;0.000000000000;13.699634552002
2287;251.428573608398;0.000000000000;0.000000000000;8.864469528198
2347;246.593414306641;0.000000000000;0.000000000000;18.534799575806
2408;255.457885742188;0.000000000000;0.000000000000;4.029304027557
2468;250.622726440430;0.000000000000;0.000000000000;12.087912559509
2528;249.816864013672;0.000000000000;0.000000000000;4.835165500641
2588;253.040298461914;0.000000000000;0.000000000000;10.476191520691
2648;239.340667724609;0.000000000000;0.000000000000;16.923076629639
2708;250.622726440430;0.000000000000;0.000000000000;5.641026020050
2769;237.728942871094;0.000000000000;0.000000000000;12.087912559509
2829;238.534805297852;0.000000000000;0.000000000000;10.476191520691
2889;238.534805297852;0.000000000000;0.000000000000;15.311355590820
2949;248.205139160156;0.000000000000;0.000000000000;16.117216110229
3009;245.787551879883;0.000000000000;0.000000000000;16.923076629639
3070;238.534805297852;0.000000000000;0.000000000000;9.670331001282
3130;236.923080444336;0.000000000000;0.000000000000;13.699634552002
3190;259.487182617188;0.000000000000;0.000000000000;10.476191520691
3250;236.117233276367;0.000000000000;0.000000000000;12.893774032593
3310;254.652023315430;1.611721754074;0.000000000000;18.534799575806
3370;250.622726440430;0.000000000000;0.000000000000;9.670331001282
3431;240.952392578125;0.000000000000;0.000000000000;13.699634552002
3491;253.040298461914;1.611721754074;0.000000000000;13.699634552002
3551;244.175827026367;0.000000000000;0.000000000000;15.311355590820
3611;238.534805297852;0.000000000000;0.000000000000;16.923076629639
3671;254.652023315430;0.000000000000;0.000000000000;11.282052040100
3731;240.146530151367;0.000000000000;0.000000000000;8.864469528198
3792;256.263732910156;3.223443508148;0.000000000000;14.505495071411
