Zeit;Cap_Dirt;Cap_Leaf;Cap_Air;Temperatur
1;141.831512451172;12.087912559509;0.000000000000;0.000000000000
61;190.183166503906;33.040294647217;0.000000000000;1.611721754074
121;185.347991943359;33.040294647217;0.000000000000;2.417582750320
181;182.124557495117;34.652015686035;0.000000000000;0.000000000000
241;182.124557495117;36.263736724854;0.000000000000;5.641026020050
301;195.018325805664;43.516487121582;0.000000000000;20.952383041382
362;197.435913085938;48.351650238037;0.000000000000;10.476191520691
422;179.706970214844;29.816850662231;0.000000000000;11.282052040100
482;197.435913085938;44.322349548340;0.000000000000;14.505495071411
542;204.688659667969;52.380954742432;0.000000000000;18.534799575806
602;199.047637939453;45.128208160400;0.000000000000;13.699634552002
663;186.959716796875;33.040294647217;0.000000000000;3.223443508148
723;188.571441650391;29.010990142822;0.000000000000;16.117216110229
783;193.406600952148;36.263736724854;0.000000000000;9.670331001282
843;199.853485107422;53.186817169189;0.000000000000;14.505495071411
903;205.494522094727;50.769233703613;0.000000000000;16.117216110229
964;195.824188232422;37.069599151611;0.000000000000;12.087912559509
1024;181.318695068359;32.234432220459;0.000000000000;8.058608055115
1084;203.076934814453;51.575096130371;0.000000000000;20.146522521973
1144;199.047637939453;40.293045043945;0.000000000000;9.670331001282
1204;192.600738525391;33.040294647217;0.000000000000;15.311355590820
1264;192.600738525391;36.263736724854;0.000000000000;10.476191520691
1325;201.465209960938;43.516487121582;0.000000000000;13.699634552002
1385;199.853485107422;34.652015686035;0.000000000000;11.282052040100
1445;207.912094116211;47.545791625977;0.000000000000;12.893774032593
1505;186.153854370117;32.234432220459;0.000000000000;8.864469528198
1565;202.271072387695;50.769233703613;0.000000000000;10.476191520691
1625;189.377304077148;34.652015686035;0.000000000000;12.087912559509
1686;185.347991943359;30.622711181641;0.000000000000;14.505495071411
1746;202.271072387695;49.963371276855;0.000000000000;8.864469528198
1806;183.736282348633;31.428571701050;0.000000000000;6.446887016296
1866;195.824188232422;41.098903656006;0.000000000000;13.699634552002
1926;189.377304077148;33.846153259277;0.000000000000;15.311355590820
1987;184.542144775391;33.846153259277;0.000000000000;6.446887016296
2047;199.853485107422;44.322349548340;0.000000000000;15.311355590820
2107;197.435913085938;35.457878112793;0.000000000000;20.952383041382
2167;185.347991943359;32.234432220459;0.000000000000;8.058608055115
2227;186.959716796875;34.652015686035;0.000000000000;9.670331001282
2287;190.183166503906;36.263736724854;0.000000000000;8.058608055115
2348;195.018325805664;44.322349548340;0.000000000000;12.087912559509
2408;192.600738525391;33.846153259277;0.000000000000;13.699634552002
2468;185.347991943359;29.816850662231;0.000000000000;8.864469528198
2528;188.571441650391;32.234432220459;0.000000000000;12.893774032593
2588;199.047637939453;42.710624694824;0.000000000000;5.641026020050
2648;191.794891357422;35.457878112793;0.000000000000;16.923076629639
2709;187.765579223633;37.069599151611;0.000000000000;13.699634552002
2769;182.124557495117;35.457878112793;0.000000000000;7.252747535706
2829;176.483535766602;25.787548065186;0.000000000000;8.058608055115
2889;202.271072387695;52.380954742432;0.000000000000;12.893774032593
2949;194.212463378906;43.516487121582;0.000000000000;8.864469528198
3010;190.989028930664;34.652015686035;0.000000000000;8.058608055115
3070;203.882797241211;53.186817169189;0.000000000000;20.146522521973
3130;199.047637939453;48.351650238037;0.000000000000;10.476191520691
3190;199.853485107422;48.351650238037;0.000000000000;17.728939056396
3250;198.241775512695;44.322349548340;0.000000000000;5.641026020050
3310;194.212463378906;39.487182617188;0.000000000000;5.641026020050
3371;193.406600952148;32.234432220459;0.000000000000;6.446887016296
3431;203.882797241211;51.575096130371;0.000000000000;22.564104080200
3491;202.271072387695;39.487182617188;0.000000000000;3.223443508148
3551;182.930419921875;32.234432220459;0.000000000000;12.893774032593
3611;199.047637939453;38.681324005127;0.000000000000;12.087912559509
3671;202.271072387695;42.710624694824;0.000000000000;15.311355590820
3732;202.271072387695;44.322349548340;0.000000000000;16.923076629639
3792;193.406600952148;37.875457763672;0.000000000000;10.476191520691
3852;199.853485107422;47.545791625977;0.000000000000;9.670331001282
3912;199.047637939453;39.487182617188;0.000000000000;8.058608055115
3972;183.736282348633;31.428571701050;0.000000000000;0.000000000000
4033;195.824188232422;44.322349548340;0.000000000000;12.087912559509
4093;203.076934814453;44.322349548340;0.000000000000;13.699634552002
4153;196.630050659180;40.293045043945;0.000000000000;11.282052040100
4213;178.901107788086;27.399269104004;0.000000000000;4.029304027557
4273;199.853485107422;49.157512664795;0.000000000000;4.835165500641
4333;203.882797241211;46.739929199219;0.000000000000;19.340662002563
4394;202.271072387695;46.739929199219;0.000000000000;15.311355590820
4454;187.765579223633;30.622711181641;0.000000000000;12.893774032593
4514;187.765579223633;41.904766082764;0.000000000000;8.864469528198
4574;186.959716796875;31.428571701050;0.000000000000;3.223443508148
4634;199.853485107422;39.487182617188;0.000000000000;20.146522521973
4694;182.930419921875;28.205129623413;0.000000000000;2.417582750320
4755;189.377304077148;33.846153259277;0.000000000000;18.534799575806
4815;188.571441650391;37.875457763672;0.000000000000;8.058608055115
4875;188.571441650391;25.787548065186;0.000000000000;9.670331001282
4935;200.659347534180;43.516487121582;0.000000000000;19.340662002563
4995;203.882797241211;42.710624694824;0.000000000000;15.311355590820
5056;186.153854370117;30.622711181641;0.000000000000;11.282052040100
5116;185.347991943359;34.652015686035;0.000000000000;8.058608055115
5176;184.542144775391;33.040294647217;0.000000000000;12.893774032593
5236;196.630050659180;41.098903656006;0.000000000000;9.670331001282
5296;186.959716796875;31.428571701050;0.000000000000;4.835165500641
5356;183.736282348633;28.205129623413;0.000000000000;10.476191520691
5417;196.630050659180;44.322349548340;0.000000000000;19.340662002563
5477;189.377304077148;33.040294647217;0.000000000000;10.476191520691
5537;190.183166503906;29.010990142822;0.000000000000;15.311355590820
5597;194.212463378906;41.098903656006;0.000000000000;4.029304027557
5657;195.824188232422;44.322349548340;0.000000000000;8.864469528198
5718;181.318695068359;28.205129623413;0.000000000000;4.835165500641
5778;177.289398193359;28.205129623413;0.000000000000;5.641026020050
5838;191.794891357422;32.234432220459;0.000000000000;12.087912559509
5898;189.377304077148;31.428571701050;0.000000000000;15.311355590820
5958;201.465209960938;47.545791625977;0.000000000000;16.117216110229
6018;199.853485107422;53.186817169189;0.000000000000;19.340662002563
6079;181.318695068359;21.758243560791;0.000000000000;3.223443508148
6139;185.347991943359;33.846153259277;0.000000000000;12.087912559509
6199;195.824188232422;45.128208160400;0.000000000000;17.728939056396
6259;186.153854370117;33.846153259277;0.000000000000;13.699634552002
6319;183.736282348633;32.234432220459;0.000000000000;8.058608055115
6379;182.930419921875;27.399269104004;0.000000000000;3.223443508148
6440;192.600738525391;34.652015686035;0.000000000000;10.476191520691
6500;182.930419921875;29.816850662231;0.000000000000;7.252747535706
6560;200.659347534180;49.963371276855;0.000000000000;12.893774032593
6620;193.406600952148;39.487182617188;0.000000000000;9.670331001282
6680;203.882797241211;50.769233703613;0.000000000000;8.864469528198
6740;191.794891357422;41.098903656006;0.000000000000;12.893774032593
6801;183.736282348633;29.010990142822;0.000000000000;8.864469528198
6861;186.959716796875;34.652015686035;0.000000000000;3.223443508148
6921;183.736282348633;29.816850662231;0.000000000000;5.641026020050
6981;189.377304077148;32.234432220459;0.000000000000;13.699634552002
7041;179.706970214844;29.010990142822;0.000000000000;11.282052040100
7102;182.930419921875;31.428571701050;0.000000000000;12.087912559509
7162;196.630050659180;45.934070587158;0.000000000000;10.476191520691
7222;188.571441650391;37.875457763672;0.000000000000;3.223443508148
7282;190.183166503906;37.875457763672;0.000000000000;4.029304027557
7342;197.435913085938;49.157512664795;0.000000000000;12.087912559509
7402;193.406600952148;41.904766082764;0.000000000000;15.311355590820
7463;195.824188232422;33.846153259277;0.000000000000;8.864469528198
7523;199.047637939453;41.098903656006;0.000000000000;5.641026020050
7583;191.794891357422;37.069599151611;0.000000000000;12.087912559509
7643;195.018325805664;45.934070587158;0.000000000000;15.311355590820
7703;182.930419921875;35.457878112793;0.000000000000;8.058608055115
7764;191.794891357422;38.681324005127;0.000000000000;12.087912559509
7824;198.241775512695;49.157512664795;0.000000000000;8.864469528198
7884;186.153854370117;33.846153259277;0.000000000000;6.446887016296
7944;195.018325805664;32.234432220459;0.000000000000;13.699634552002
8004;187.765579223633;33.846153259277;0.000000000000;9.670331001282
8064;202.271072387695;41.904766082764;0.000000000000;20.952383041382
8125;180.512832641602;29.010990142822;0.000000000000;12.087912559509
8185;175.677673339844;22.564104080200;0.000000000000;4.029304027557
8245;182.124557495117;27.399269104004;0.000000000000;10.476191520691
8305;194.212463378906;45.128208160400;0.000000000000;18.534799575806
8365;190.989028930664;36.263736724854;0.000000000000;12.087912559509
8425;199.853485107422;41.098903656006;0.000000000000;9.670331001282
8486;182.930419921875;34.652015686035;0.000000000000;4.029304027557
8546;180.512832641602;24.981685638428;0.000000000000;5.641026020050
8606;181.318695068359;28.205129623413;0.000000000000;13.699634552002
8666;199.853485107422;45.934070587158;0.000000000000;6.446887016296
8726;189.377304077148;36.263736724854;0.000000000000;10.476191520691
8787;181.318695068359;24.981685638428;0.000000000000;12.087912559509
8847;199.047637939453;47.545791625977;0.000000000000;19.340662002563
8907;192.600738525391;39.487182617188;0.000000000000;10.476191520691
8967;192.600738525391;32.234432220459;0.000000000000;10.476191520691
9027;190.989028930664;36.263736724854;0.000000000000;12.087912559509
9087;200.659347534180;48.351650238037;0.000000000000;8.058608055115
9148;180.512832641602;22.564104080200;0.000000000000;9.670331001282
9208;201.465209960938;45.128208160400;0.000000000000;20.952383041382
9268;182.124557495117;29.816850662231;0.000000000000;1.611721754074
9328;201.465209960938;46.739929199219;0.000000000000;15.311355590820
9388;186.153854370117;32.234432220459;0.000000000000;14.505495071411
9448;182.930419921875;28.205129623413;0.000000000000;6.446887016296
9509;186.959716796875;36.263736724854;0.000000000000;4.029304027557
9569;187.765579223633;29.010990142822;0.000000000000;16.923076629639
9629;182.124557495117;35.457878112793;0.000000000000;8.864469528198
9689;199.047637939453;38.681324005127;0.000000000000;16.923076629639
9749;184.542144775391;27.399269104004;0.000000000000;13.699634552002
9810;200.659347534180;51.575096130371;0.000000000000;19.340662002563
9870;190.989028930664;33.846153259277;0.000000000000;14.505495071411
9930;185.347991943359;29.816850662231;0.000000000000;5.641026020050
9990;190.989028930664;36.263736724854;0.000000000000;12.893774032593
10050;196.630050659180;49.963371276855;0.000000000000;18.534799575806
10110;194.212463378906;33.040294647217;0.000000000000;4.029304027557
10171;186.153854370117;37.069599151611;0.000000000000;10.476191520691
10231;181.318695068359;30.622711181641;0.000000000000;16.923076629639
10291;189.377304077148;40.293045043945;0.000000000000;11.282052040100
10351;204.688659667969;49.963371276855;0.000000000000;20.952383041382
10411;186.959716796875;59.633701324463;0.000000000000;6.446887016296
10472;191.794891357422;35.457878112793;0.000000000000;14.505495071411
10532;201.465209960938;45.934070587158;0.000000000000;19.340662002563
10592;180.512832641602;32.234432220459;0.000000000000;7.252747535706
10652;202.271072387695;46.739929199219;0.000000000000;15.311355590820
10712;182.930419921875;28.205129623413;0.000000000000;8.864469528198
10772;182.124557495117;24.981685638428;0.000000000000;12.893774032593
10833;196.630050659180;38.681324005127;0.000000000000;8.864469528198
10893;192.600738525391;44.322349548340;0.000000000000;10.476191520691
10953;196.630050659180;46.739929199219;0.000000000000;16.117216110229
11013;200.659347534180;53.186817169189;0.000000000000;18.534799575806
11073;199.853485107422;47.545791625977;0.000000000000;15.311355590820
11133;179.706970214844;28.205129623413;0.000000000000;2.417582750320
11194;199.047637939453;37.875457763672;0.000000000000;18.534799575806
11254;183.736282348633;27.399269104004;0.000000000000;7.252747535706
11314;198.241775512695;37.875457763672;0.000000000000;17.728939056396
11374;201.465209960938;45.128208160400;0.000000000000;16.117216110229
11434;199.853485107422;45.934070587158;0.000000000000;8.058608055115
11495;191.794891357422;36.263736724854;0.000000000000;4.029304027557
11555;197.435913085938;41.098903656006;0.000000000000;4.835165500641
11615;187.765579223633;29.816850662231;0.000000000000;8.058608055115
